skill
Operating System Design and Implementation
User goals
System Goals
Simple Operating System
Layered Operating System
Microkernel
Modular
Core Kernel
Dynamically Loadable Modules
Layered OS Structure
Interface Primitives
Virtual Memory
CPU Scheduling
UNIX System Structure
Modules-based Structure
Object-Oriented Approach
iPhone
iPad
Cocoa Touch
Media Services
Core Services
Core OS
Open Handset Alliance
Open Source
Linux Kernel
Power Management
Dalvik Virtual Machine
Android API
Web Browser
SQLite
Multimedia
Libc
Android Architecture
Android Runtime
Microkernel Structure
Virtual Machines
Spooling
System Resources
Operating System Services
Structuring Operating Systems
Central Processing Unit
Printer
Tape-drive
Program Counter
Input/Output Devices
DMA
CLI
Command Line Interface
Graphical User Interface
Operating System Design
Critical Section Problem
Synchronization Hardware
Semaphores
Race Condition
Shared Data
Data Consistency
Mutual Exclusion
Progress
Bounded Waiting
Bakery Algorithm
Test and Set Instruction
Deadlock
Starvation
Readers and Writers Problem
Dining-Philosophers Problem
Locks
Priority Inversion
Bounded Buffer Problem
Mutex Locks
Conditions for Deadlock
Hold and Wait
No Preemption
Circular Wait
System Model
Resource Types
Resources
Reusable Resources
Consumable Resources
Resource Allocation Graph
Methods for Handling Deadlocks
Deadlock Prevention
Deadlock Avoidance
Resource Allocation State
Resource Allocation Graph Algorithm
Banker's Algorithm
Deadlock Detection
Resource Preemption
Combined Approach
Wait-For Graph
Deadlock Management
Safe State
Safe Sequence
Unsafe State
Data Structures
Safety Algorithm
Resource-Request Algorithm
Detection Algorithm
Windows 10
Deadlocked
Definitions
Deadlock State
Deadlock Problem
Commodity
Resource
Tape Drives
CPU Cycles
Memory Space
Files
Messages
Buffers of Information
Sharable Resources
Vertices
Edges
Request Edge
Assignment Edge
Directed Edge
Total Ordering
A Priori Information
Deadlock Avoidance Algorithm
Claim Edge
Dashed Line
Claim Graph
Multiple Instances
Number of Processes
Number of Resource Types
Available
Allocation
Need
Banker
Priority
Completion
Minimize Cost
Rollback
Blocked Processes
Indefinitely Postponed
Single Instance
Disjoint Cycle
Scheduling Objectives
Scheduling Criteria
Scheduling Algorithms
Scheduling Policies
CPU bursts
I/O bursts
CPU-I/O burst cycle
High Level Scheduling
Intermediate Level Scheduling
Low Level Scheduling
CPU Scheduler
Dispatcher
Preemption
FCFS
SJF
SRTF
Priority Scheduling
Round-Robin
Multilevel Queues
Multilevel Feedback Queue
Real-time Scheduling
Hard Real-time computing
Soft Real-time computing
Periodic schedulers
Demand-Driven schedulers
Deadline Schedulers
Multiple-Processor Scheduling
Processor Scheduling
Throughput
Waiting Time
Processor utilization
Turnaround time
Response time
Deadlines
CPU Utilization
Preemptive
Non-preemptive
Time quantum
Priority Inheritance
I/O-bound jobs
CPU-bound jobs
processes
Job Scheduling
Dispatch latency
Dispatching
Selection function
FIFO Queues
"First-Come, First-Served"
Shortest Job First
Shortest Remaining Time First
RR
Load sharing
Gang scheduling
Hardware partitions
Multiprocessor Scheduling
Processes
Thread State
Thread Control Block
Thread Model
Multi-Threading Model
Many-to-One
One-to-One
Many-to-Many Model
User-Level Threads
Kernel-Level Threads
Multithreading
Parallelism
Context Switching
Multiprocessing
Hyper-Threading Technology
Chip Multi-Threading (CMT)
Instruction-Level Parallelism (ILP)
Thread-Level-Parallelism (TLP)
Context switching
Multiple CPUs
Multiple Processes
Resource Sharing
Thread Management
Scheduling
Switching
Protection Domains
Global Variables
Child Processes
Pending Alarms
Signals and Signal Handlers
Accounting Information
Tasks
Heavyweight Process
Register Set
Stack Space
Code Section
Data Section
Execution Stack
Parameters
Temporary Variables
Return PCs
Active Component
Software Threads
Ready
Blocked
Running
Terminated
TCB
Solaris Green Threads
GNU Portable Threads
Native Threads
POSIX Pthreads
Win32 Threads
Java Threads
ThreadFiber
Thread Library
Thread Creation
Termination
User-Level Thread Operations
Application-Specific
Portability
Economy
Multiplexing
Parallel Execution
Multiple CPU Architectures
Open files
Signals
OS Resources
Multiple Jobs
Hardware Threads
Logical Processor
Hyperthreading
Simultaneous Multi-Threading
Multi-cores
On-Core L1 Cache
External L2 Cache
Silicon Die
Security Problem
Security Threats
Program Threats
System and Network Threats
Security Defenses
Cryptography
Encryption
Symmetric Encryption
DES
Triple-DES
AES
RC4
Asymmetric Encryption
Public Key
Private Key
RSA
Ciphertexts
Keys
Authentication
User Authentication
Authentication Algorithm
Authenticators
Hashing
Hash Functions
Message Digest
MD5
SHA-1
Message-Authentication Code (MAC)
Collision Resistant
Digital Signature
Secure Socket Layer
TLS
Session Key
Security Violation
Confidentiality
Integrity
Availability
Denial of Service (DOS)
Masquerading
Replay Attack
Message Modification
Man-in-the-middle Attack
Session Hijacking
Social Engineering
Phishing
Dumpster Diving
Trojan Horse
Spyware
Covert Channels
Trap Door
Logic Bomb
Stack Overflow
Buffer Overflow
Script Kiddies
Virus Signature
Keystroke Logger
Botnets
Attack Surface
Spawn Mechanism
Finger
Sendmail
Rsh
Grappling Hook
C Code
Port Scanning
Zombie Systems
Service Protocol
NMAP
Nessus
IP-Connection Handshake (SYN)
Secure by Default
Cryptography as a Security Tool
Pseudo-Random-Bit Generator
Keystream
Cryptographic Checksum
One-Way Function
Non-Repudiation
Digital Certificates
Sniffing
Shoulder Surfing
Defense in Depth
Security Policy
Intrusion Detection
Signature-Based Detection
Anomaly Detection
Zero-Day Attacks
False-Positives
False-Negatives
Sandbox
Safe Computing
Firewalling
Network Firewall
Security Domains
Tunneling
Personal Firewall
Application Proxy Firewall
System-Call Firewall
Intrusion Prevention System (IPS)
Web Application Firewall (WAF)
SIEM
SOAR
UEBA
MITRE
Security Attacks
Public-Key Encryption
SSL
DDOS
Distributed Denial-of-Service (DDOS)
Parallel and Concurrent Programming
Pthreads
OpenMP
Shared Memory
Shared Memory Architecture
Shared Memory Programming
Mutexes
Concurrency Issues
Data Race
False Sharing
Thread Safety
Socket Programming
Socket Setup
Client-Server Model
Socket Operations
Data Transmission
Addressing
Internet Protocol
Transport Layer Protocols
Byte Order
Byte Order Conversion
System Programming
System Calls
Responsiveness
Execution Flow
Multi-threading
Unix processes
POSIX Standard
Portable Operating System Interface for UNIX
POSIX Threads
Pthread program
Threads with join
Threads Creation
Pthreads creation
Shared memory
Shared Mem
Multi-core CPUs
Multi-core systems
multi-core systems
one-core systems
private variables
shared variables
Thread Programming with Shared Memory
synchronizing
synchronization
CRITICAL SECTIONS
critical section
mutual exclusion
Mutexes in Pthreads
Racing Cond
deadlock
false sharing
thread safety
domain
type
protocol
socket
sockfd
sockaddr
addrlen
Setup socket
bind
listen
connect
accept
send
write
recv
read
EOF
Send and Receive
port
TCP
SOCK_STREAM
SOCK_DGRAM
Network order
Host order
big-endian
little-endian
Byte ordering
htonl()
htons()
ntohs()
ntohl()
Conversion
System calls
unix
Mass-Storage Systems
Disk Structure
Disk Management
Disk Scheduling
Swap-Space Management
Magnetic disks
Solid-State Disks
Magnetic Tape
I/O bus
Disk Attachment
Storage Reliability
Stable-Storage Implementation
Average access time
Bootstrap
Mass-storage devices
Secondary storage devices
Platters
Logical blocks
Low-level formatting
Physical media
Sector sparing
Mass Storage Structure
Operating-system services
File-allocation method
Logical formatting
File system
Clusters
Raw disk access
Bootstrap loader
MBR
SSTF
SJF scheduling
SCAN algorithm
Elevator algorithm
C-SCAN
C-LOOK
I/O request
Optimization algorithms
Disk scheduling algorithms
Swap space
Swap maps
Transfer rate
Positioning time
Random-access time
Seek time
Rotational latency
Head crash
Hard Disks
HDDs
NAND Flash
Single Level Cell
Multi-Level Cell
DRAM
Queuing Time
Controller time
Xfer Time
Wear leveling
SSD lifespan
SSDs
LTO-x
EIDE
ATA
SATA
USB
Fibre Channel
SCSI
SAS
Firewire
Host controller
HDD Failure
ECC
Access Latency
Demand Paging
Demand Segmentation
Page Replacement
Page-Replacement Algorithms
FIFO Algorithm
Belady's Anomaly
Optimal Algorithm
LRU Algorithm
Counting Algorithms
LFU Algorithm
MFU Algorithm
Allocation of Page Frames
Fixed Allocation
Priority Allocation
Global Replacement
Local Replacement
Working-Set Model
Thrashing
Locality Model
Working-Set Window
Working Set
Page-Fault Frequency Scheme
Logical Memory
Physical Memory
Lazy Swapper
Pager
Page Table
Valid-Invalid Bit
Page Fault
Effective Access Time (EAT)
Page Fault Rate
Memory-Mapped Files
Mapping
"First-In, First-Out Algorithm"
Least Recently Used Algorithm
Least Frequently Used Algorithm
Most Frequently Used Algorithm
Input/Output
Contiguous Memory Allocation
Paging
Segmentation
Address Binding
Dynamic Memory Allocation
Memory-Management Unit (MMU)
Page Table Structure
Cache Memory
Memory Hardware
Memory-Management Techniques
Intel Pentium
Compile Time
Load Time
Execution Time
Backing Store
Logical Address
Physical Address
Frames
Pages
Free Frames
Background
"Roll Out, Roll In"
Ready Queue
Resident Operating System
Relocation Registers
Multiple-Partition Allocation
Hole (Memory)
Free Partitions
Dynamic Storage-Allocation Problem
First-Fit
Best-Fit
Worst-Fit
Compaction
Address Translation
Page Number
Page Offset
Paging Hardware
Implementation of Page Table
Page-Table Base Register (PTBR)
Page-Table Length Register (PRLR)
Associative Memory
Translation Look-Aside Buffers (TLBs)
Address-Space Identifiers (ASIDs)
TLB Hit
TLB Miss
Shared Pages
Shared Code
Private Code
Segment Table
Segment-Table Base Register (STBR)
Segment-Table Length Register (STLR)
Segment Number
Logical Unit
Relocation Register
Dynamic Relocation
MMU
Hierarchical Paging
Hashed Page Tables
Inverted Page Tables
Two-Level Page Table
Hashed Page Table
Inverted Page Table Architecture
Base Registers
Limit Registers
CPU Clock
Memory and Registers
Absolute Code
Relocatable Code
Address Maps
Cybersecurity
Cyber Threat
Malware
Ransomware
Trojan horse
Worm
Keylogger
Cryptominer
Exploit
SQL injection
Remote Code Execution
DDoS
Botnet
Data Breach
Email Spoofing
Password Attack
AntiVirus
EDR
XDR
NIST Cybersecurity Framework
3rd Party Login
Security Update
Cyber Attack
Cybercrime
Trojan
RCE
Advanced Persistent Threat
Distributed Denial of Service
BotNet
Data leak
Endpoint Detection and Response
Extended Detection and Response
Web Application Security
Security Testing
GET
POST Methods
Cookie
Burp Suite
Client-Side Control
Session Management Vulnerabilities
Access Control Flaws
Injection Flaws
Cross-site scripting (XSS)
Express.js
Cross-Site Request Forgery (CSRF)
JSON Web Token (JWT)
Vulnerability
Threat
OWASP Testing Methodology
Black box
Passive Testing
Active Testing
Proxy HTTP
HTTP Request
Response
HTTP Header
Parameter
Application Programming Interface (API)
Directory
Information Gathering
Authentication Testing
Authorization Testing
Session Management Testing
Input Validation Testing
Error Handling
Business Logic Testing
Client-side Testing
Search Engine Discovery
Fingerprint Web Server
Webserver Metafiles
Webpage Content
Application Entry Points
Application Architecture
Configuration and Deployment Management Testing
Network Infrastructure Configuration
Application Platform Configuration
File Extensions Handling
Old Backup
Unreferenced Files
Infrastructure and Application Admin Interfaces
HTTP Methods
Strict Transport Security
RIA Cross Domain Policy
File Permission
Subdomain Takeover
Cloud Storage
Credentials
Encrypted Channel
Default Credentials
Weak Lock Out Mechanism
Brute Force
Bypassing Authentication Schema
Vulnerable Remember Password
Browser Cache Weaknesses
Weak Password Policy
Dictionaries
Security Question
Password Change
Reset Functionalities
Weaker Authentication
Alternative Channel
Brute Force Attack
POST
Cookies
XSS
CSRF
HTTP Response
Reconnaissance
HSTS
Session Management
Vulnerabilities
Broken Access Control
GET & POST Methods
Hidden Variables
Web Security Dojo
Insecure Design
Cryptographic Failures
Vulnerable and Outdated Components
Identification and Authentication Failures
Software and Data Integrity Failures
Security Logging and Monitoring Failures
Server-Side Request Forgery (SSRF)
Token Generation
Session Management Mechanisms
Session Sniffing
Session Prediction
Session Fixation
HTTPOnly
Static content
Token tampering
brute-force attack
URL parameters
Log files
XSS cookie sniffing
Django Framework
Hypertext Transfer Protocol
SSRF
Hypertext Transfer Protocol (HTTP)
HTTPS
SOAP API
URI
HTTP Status Code
Domain Name System (DNS) Spoofing
CN351
Hypertext Transfer Protocol Secure
JWT
Uniform Resource Identifier
DNS Spoofing
CodeSandBox
Express.JS
Authentication Server
Sqlite3
SQLite3
Local file
jsonwebtoken
HTTP POST
HTTP GET
Header Authorization
Token Checker
OWASP
PortSwigger Web Security Academy
Postman
Promise
Async Await Promise Function
PUG
Express
Open Web Application Security Project
Malicious Code Injection
Code Injection
SQL Injection
XPath
LDAP
OWASP Top 10
Cross-Site Scripting (XSS)
Bypassing a Login
Data Stores
Sensitive Data Exposure
Broken Authentication
Security Misconfiguration
Insecure Deserialization
Query Structure
Attacking Data Stores
Attacking Backend
Injection Attack
Interpretation Context
Runtime Component
Compiled Language
Interpreter
Comment
String Data
Numeric Data
WHERE clause
ORDER BY
INSERT Statements
UPDATE Statements
DELETE Statements
SQLi
Key/value
Flat
Schema
HTTP: GET&POST Methods
Bypassing Client-Side Control
Midterm Examination
Cross-site scripting (XSS) Vulnerabilities
Cross-site scripting (XSS) using Express.js
Final Examination
Andrew Hoffman
The Origins of Hacking
"The Enigma Machine, Circa 1930"
"Automated Enigma Code Cracking, Circa 1940"
Hackers
Software Security
DOM
Security engineer
architectural
code-level security
software
Cipher Machines
electric-powered mechanical rotors
intercept
Man-in-the-middle attack
decrypt
The Germans
reverse engineer
rotate
Course Introduction
XSS Vulnerabilities
Bletchley Park Bombe
Same Origin Policy (SOP)
Content Security Policy (CSP)
Open Source Dependencies
Computer Hacking
Computer Virus
DoS Attack
ActiveX
Ethical Hacking
Virtual Box
VMWare
Web 2.0
Browsers
DVWA Tutorials
Robert Tappan Morris
Government Accountability Office (GAO)
Denial of Service Attack
Penetration Testing
Damn Vulnerable Web Application Tutorials
GAO
Protocol Extension
Request methods
Error codes
Header
Data Communication
Stateless protocol
Connectionless
Request
Uniform Resource Identifiers (URI)
Content Encoding
Media Types
Start-Line
Status-Code
Security Mechanisms
Attacks
Client-Side Controls
Server-Side Controls
VirtualBox
Visual Studio Code
WebGoat
GET Methods
VS Code
Access Control
Transmitting Sensitive Data
Hidden HTML Form Fields
Intercepting Proxy
DOM tree
HTML forms
Limiting length field
DISABLED ELEMENTS
Document Object Model tree
Cookie and Hidden Variables
Cross-site Scripting (XSS)
DHTML
XSS using Express.js
SQLite3 Database
Promise Function
Web Security
Dynamic HTML
Promises
Request Forgery
On-Site Request Forgery (OSRF)
XSS (Cross-Site Scripting)
HTTP (Hypertext Transfer Protocol)
Web Interfaces
DSL Routers
OSRF
Cross-Site Scripting
Authorization
JSON (JavaScript Object Notation)
Signed tokens
public/private key pair
HMAC SHA256
ECDSA
header
payload
signature
Security Testing using Burp Suite
Client-side vulnerabilities
XML External Entities (XXE)
Path Traversal
Reflected XSS Vulnerabilities
Stored XSS Vulnerabilities
DOM-Based XSS Vulnerabilities
Document Object Model (DOM)
spyware
phishing
Trojans
SQL Injector
Arbitrary actions
Session fixation
Cross-site request forgery
XXE
Session management
Broken Access Controls
Insecure Access Control Methods
Vertical Access Controls
Horizontal Access Control
Context-Dependent Access Control
Role-Based Access Control
A Multilayered Privilege Model
Sensitive Functions
Testing Controls
Testing With Different User Accounts
Static Files
Resources Over Static Resources
Platform Misconfiguration
Web Appliation
Protect the Server
Multistage Processes
Data Subject (PDPA)
Arrays
Primitive Data Types
Array Examples
Array Initialization
Array Operations
Basic Array Operations
Advanced Array Operations
Number Formatting
Class Example: CellPhone
Command Line Arguments
Searching
Class Example: MovieWinners
Arrays as Counters
Variable Arguments
Class Example: Seller
class
reference
instantiating
sequence
array
element
index
size
length
new keyword
ArrayIndexOutOfBoundsException
NullPointerException
variables
data type
primitive types
int
short
long
float
double
boolean
char
dailyTemps
cdTracks
answers
cars
cs101
bio201
numberOfQuestions
oddNumbers
CellBills
default values
initialization list
value
for loop
initialization statement
loop condition
loop update
Aggregate Array Operations
PrintingArrayElements
ReadingDataIntoAnArray
SummingArrayElements
MaxArrayValue
index of the maximum value
CopyingArrayElements
Changing an Array's Size
ComparingArrays
NumberFormat
currency
DecimalFormat
ONE_PLACE
CellPhone
MONTHS
phoneNumber
cellBills
toString()
equals()
getCellBills()
findMaximumBill()
calcTotalBills()
Array Instance Variables
Retrieving Command Line Arguments
main method
String array
Printing Command Line Arguments
input.txt
output.txt
Sequential Search
search key
MovieWinners
MEMBERS
winners
prizes
indexOfWinner()
getPrize()
Using Arrays as Counters
DieCount
Random object
roll()
SIDES
DieCount2
Variable Number of Arguments
varargs
Seller
sellerName
rating
numberOfRatings
SellerRatings
calcRating()
Java Programming
Compiler
Bytecodes
Virtual Machine
JVM
Syntax
Class Library
JDK
JShell
Data Types
Variables
Identifiers
Keywords
Operators
Literals
Statements
Comments
String Concatenation
Escape Sequences
Constants
Arithmetic Operators
Operator Precedence
Type Casting
Integer
Float
Double
Char
Boolean
Java Virtual Machine
Java Development Kit
Character
Class
Object
Encapsulation
Inheritance
Polymorphism
Abstraction
Object-Oriented Programming (OOP)
Multidimensional Arrays
Two-Dimensional Arrays
Three-Dimensional Arrays
Four-Dimensional Array
Other Multidimensional Arrays
ArrayList
ArrayList Class
ArrayList Constructors
ArrayList Methods
Book Class
BookStore Class
BookSearchEngine Class
array data type
Assigning Initial Values
Declaring Multidimensional Arrays
Instantiating Multidimensional Arrays
Accessing Array Elements
Array of Arrays
Instantiating Arrays with Different-Length Rows
Accessing Two-Dimensional Array Elements
Processing a Given Row
Processing a Given Column
Processing One Row at a Time
Common Error Trap
Processing a Column at a Time
Two-Dimensional Arrays Passed to and Returned From Methods
Structure of an n-Dimensional Array
General Pattern for Processing a Three-Dimensional Array
General Pattern for Processing a Four-Dimensional Array
generic class
Processing Array Lists
Enhanced for Loop
Four-Dimensional Arrays
ArrayLists
Classes
Unified Modeling Language (UML)
Superclass
Subclass
Extends keyword
Override
Access Modifiers
Constructors
Super
Abstract Classes
Interfaces
Methods
Accessors
Mutators
Balance
BankAccount Class
GraphicsContext
CalculateShipping
Shipping Strategies
Polymorphism With Interfaces
SF211
Fields
Superclasses
Subclasses
Object class
Common code
Inheritance Concepts
Diagram
Instance Variables
Behavior
AccessModifier
SubclassName
SuperclassName
Direct superclass
Overriding Inherited Methods
Public members
Private members
Protected Members
Superclass members
Implicit invocation
Explicit invocation
Private Members
Protected Access Modifier
Abstract methods
Abstract class
Default constructor
Overloaded constructor
getBalance()
deposit()
withdraw()
The toString Method
Our ShippingCost Interface
Lecture 8
User-Defined Classes
Primitive data types
complex objects
products
websites
flight records
employees
students
real-world objects
data
methods
validity of the data
implementation details
client of a class
instantiates objects
ClassName
accessModifier
noun
Class data
Access Modifier
access rights
public
private
protected
package access
dataType
identifierList
variable names
commas
initial values
final
Auto Class
model
milesDriven
gallonsOfGas
Writing Methods
returnType
methodName
parameter list
method header
method body
arguments
parameters
verbs
Method Return Types
class type
void
Method Body
curly braces
if statements
loops
if/else statements
while loops
for loops
switch statements
do/while loops
Value-Returning Methods
return statement
expression
initialize instance variables
AutoClient
sedan
suv
mini
Default Initial Values
object reference
compiler error
Class Scope
Local Scope
Summary of Scope
Accessor Methods
getInstanceVariable
Mutator Methods
setInstanceVariable
Data Manipulation Methods
moneySpentOnGas
pricePerGallon
The Object Reference
implicit parameter
this.variableName
this.model
Chaining Method Calls
setModel
setGallonsOfGas
setMilesDriven
Auto reference
spyder
toString
The equals Method
The instanceof Operator
static Variables
accessSpecifier
variableName
countAutos
static Methods
Rules for static and Non-static Methods
enum Types
java.lang
EnumName
Days
Mon
Tue
Wed
Thur
Fri
Sat
EnumObj
compare To
ordinal
name
String enumName
Useful enum Methods
Using enum Objects With switch
case constants
DailySpecials
Scanner
Enter a day
inputDay
barbeque chicken
tacos
chef's salad
cheeseburger
fish fillet
static data
class definition
Class Definition
Java's primitive data types
Instance variables
Members
class scope
local scope
accessor methods
getters
mutator methods
setters
class variables
static constants
class methods
Objects
Reusability
Application Classes
Object Reference
Java Predefined Classes
Java Packages
String Class
Formatting numeric output
Random Class
Input using the scanner class
Static Methods
The System Class
The Math Class
The NumberFormat Class
The Wrapper Classes
Data Type
Naming Conventions
Variable Name
Reading an API
SimpleDate
Reading from files
Writing to files
Class Members
Instance of the class
Class type
Classname
Instantiating an object
Data Manipulation
Argument list
Accessor methods
Getter methods
Mutator methods
Setter methods
Method Return Values
Data type
Void
Value-returning method
Static variables
Primitive data type
Initial values
New keyword
Private
Clients
Application programming interface
Template
Java SDK
Import
Package
Java programs
Main method
Service classes
Manage entities
Manipulate entities
Student class
Dot Notation
Null
Garbage collector
Java.lang
String class
Math class
Object wrappers
Java.text
Java.util
Scanner class
Random class
Java.io
String Concatenation Operators
Length Method
ToUpperCase and toLowerCase Methods
IndexOf Method
CharAt Method
Substring Method
String Processing
Parsing a string
NumberFormat class
Pattern Characters
Format Method
Number generator
NextInt Method
The random class
Tokens
Scanner Constructor
InputStream source
Next... Method
DataType
Short
Long
Next()
NextLine()
Prompting the User
System.out.print
Character Input
Reading a whole line
Static Class Data
ClassName.staticDataName
Math.PI
Class methods
InputStream class
PrintStream class
Using System.out
Println()
Math Class Constants
Methods of the math class
The math round method
The Math min/max method
Autoboxing and Unboxing
Integer and Double Methods
The Character Methods
Argument list in an API
Flow of Control
Sequential Execution
Selection Statements
Simple if Statement
if/else Statement
if/else if Statement
Nested if Statements
Conditional Operator
switch Statement
case
break Statement
default
Looping
Equality Operators
Relational Operators
Logical Operators
Truth Table
Short-Circuit Evaluation
Block Scope
Comparing Floating-Point Numbers
IEEE 754
BigDecimal Class
BigDecimal Constructor
BigDecimal Mathematical Methods
Comparing Object References
Comparing Object Data
equals method
Comparing Strings
equalsIgnoreCase
compareTo
Method calls
Sequential
Selection
if/else
if/else if
break
while Loop
while Loop Syntax
boolean expression
loop body
initialize variables
process results
data items
sentinel value
end of a file
event
event-controlled looping
condition
Reading From a Text File
File Class
String pathname
File file
Scanner file
hasNext()
true
false
IOException
Accumulation
Counting items
Finding an average
Finding maximum or minimum values
Animation
running total
prime read
update read
Calculating an Average
TypeSafeReadInteger
hasNextInt()
hasNextDouble()
hasNextFloat()
hasNextByte()
hasNextShort()
hasNextLong()
hasNextBoolean()
hasNextLine()
do/while Loop
for Loop
initialization
Shortcut Operators
Nested Loops
Nested for Loop Execution
pathname
File inputFile
Systems Engineering
Requirements analysis
programming
System
Types of Software
Internet of Things
Quality
Ethical concerns
Security concerns
team roles
Artificial Intelligence
computer
software products
support tools
Software Types
IoT
AI
Jest
Software Development Life Cycle (SDLC)
Management of Software Development Project
Software Development Project
Requirements Engineering
Software Analysis
Architectural Design
Design Process
Wireframe
Mockup
User Interface Design
Software Implementation
NuxtJS
CodeSandbox
Routing
Vue instance
Acceptance testing
Integration testing
Functional testing
Performance testing
Regression testing
Stress testing
Usability testing
Software Tester
Presentation
product_manage.spec.js
UI Design
Software Design
Prototype
UX Design
User Experience
User Experience Design
UX
ExpressJS
REST-API
Microservices architecture
free and open-source software
MIT License
web applications
Trello
Google Classroom
Back-end Programming Languages
Servers
standard server framework
back end web application framework
web app
Django Front-end Templating
Django Back-end Mapping
Architectural Design Decisions
Architectural Views
Architectural Patterns
Large-scale reuse
Block diagrams
Notations
4+1 View Model
Object-oriented design patterns
Model-View-Controller (MVC) pattern
The Layered Architecture pattern
The Repository pattern
The Client-Server pattern
The Pipe and Filter pattern
Application Systems
Enterprise Resource Planning (ERP)
Transaction Processing Applications
Information System
Language Processing System
Core Technology
Corpus Technology
Deep Learning
Natural Language Processing
Machine Translation
Ontology
Semantic Web
Knowledge Graph
ERP
NLP
LayoutIt
Layout
Web Framework
Template System
Model-View-Controller (MVC)
Version Control (Github)
Low-code development platform (LCDP)
Web Templates
Github
Requirement Engineering Management
Rational Unified Process (RUP)
Systems Engineering Practices
User Requirements
System Requirements
Functional Requirement
Non-Functional Requirement
Domain Requirement
Product Requirements
Usability Requirements
Efficiency Requirements
Reliability Requirements
Portability Requirements
Organizational Requirements
External Requirements
Execution qualities
Evolution qualities
Requirements Inception
Requirements Elicitation
Requirements Analysis
Requirements Negotiation
System Modeling
Requirements Specification
Requirements Validation
Lifecycle Modeling Language (LML)
RUP
LML
Software product
Software process
Software Specification
Implementation
Software Validation
Software Evolution
Quality Focus
Method
Tools
Planning
Modeling
Construction
Software project tracking
Risk management
Software quality assurance
Formal technical reviews
Software configuration management
Work product preparation
Reusability management
Measurement
Process framework
Umbrella activities
Process Flow
Linear Process Flow
Interactive Process Flow
Evolutionary Process Flow
Parallel Process Flow
Software Process Models
Waterfall Model
Incremental Model
Rapid Application Development
Evolutionary Model
Spiral Model
Object-oriented (00) models
Unified Process Model
UML (Unified Modeling Language)
Grady Bootch
James Rambaugh
Software engineering
Software processes
Document-Driven Model
RAD Model
Risk-Driven Model
Waterfall methodology
Review
Django-Front-end Templating
Django-Back-end Mapping
Research
Websites
Joint Application Development (JAD)
MSF team model
Product
Release Management
Information Architecture
Visual Design
Delivery
Research techniques
Card sorting
Focus groups
User surveys
Stakeholder interviews
Design tenets
Contextual inquiry
Heuristic evaluations
Competitive analysis
User Profiles
Flowcharts
Responsive Design
JAD
IA
Personas
Software Project Management (SPM)
Triple Constraint
Budget
Scope
SQA - Software Quality Assurance
SCM - Software Configuration Management
STD - Software Test Documentation
SRS - Software Requirements Specification
V&V - Software Verification and Validation
SDD - Software Design Description
SUD - Software User Documentation
SRA - Software Reviews and Audit
Development and Implementation of Procedures
Efficient Communication
Project Goals
Resources Allocation
Software Project Life Cycle (SPLC)
Software Project Initiation
Software Project Planning
Software Project Execution
Software Project Closing
Brainstorm
4P's of Project Management
7 Process Workflows in SPM
Management Workflow
Software Development Plan (SDP)
Environment Workflow
Requirements Workflow
Design Workflow
Implementation Workflow
Assessment Workflow
Deployment Workflow
Project Organizing
Project Monitoring
Project Adjusting
Kanban
Gantt Chart
Work Breakdown Structure (WBS)
Program Evaluation Review Technique (PERT) Chart
Critical Pathway Methodology (CPM)
SPM - Software Project Management
IEEE Software Life Cycle
Iron Triangle
Project Triangle
Project Management Triangle
WBS
PERT Chart
CPM
System Models
Django
System Modelling
Structured Analysis Modelling
Process Model
Object-Oriented Analysis Modelling
Behavior Diagrams
Structural Diagrams
Entity Relationship Diagram (ERD)
Data Flow Diagram (DFD)
Class Diagram
Component Diagram
Deployment Diagram
Package Diagram
Collaboration Diagrams
Activity Diagram
Use Case Diagram
State Machine Diagram
Interaction Diagram
Sequence Diagram
Communication Diagram
Timing Diagram
Interaction Overview Diagram
ERD
DFD
Agile Manifesto
Scrum Meeting
Sprints
Stand-ups
Pair programming
Test-driven development
Extreme Programming (XP)
Crystal
Feature-Driven Development (FDD)
Adaptive Software Development (ASD)
Agile Unified Process (AUP)
Microsoft Solutions Framework (MSF)
Requirement
Model
Test
Configuration Management
Buisiness Model
Learning Objectives
TDD
XP
FDD
ASD
AUP
MSF
Database CRUD
Update
CRUD
CORS
Axios
Java Script
Dynamic Routing
Full-Stack
Front end
CRUD API
Back end
HTTP Client
Logic
Boolean Logic
logical test
True
False
Loops
Definite Loop
Indefinite Loop
while loop
Sentinel Loop
sentinel
Fencepost loops
test
is_prime
count factors
is vowel
is non vowel
randint
seven
method print_letters
bool
loop
sentinel loop
Indefinite Loops
Skill Development
Procedures
Functions
Iteration
Recursion
Vectors
Strings
Algorithms
Exceptions
Definite Loops
Conditional Execution
File Processing
Lists
Sets
Online IDE
Software Programming
Competency Development
Python Programming Language
Application Development
Subprograms
Repetition
For Loops
Arguments
If Statements
While Loops
File I/O
Hashmaps
Associative Arrays
Cloud IDE
File Input/output (I/O)
filename
Path
absolute path
relative path
current directory
read()
readlines()
line-based file processing
split()
write mode
append mode
write (str)
close()
Unique Keys
Values
Add Operation
Remove Operation
Search Operation
Indexed Data Structures
Indexes
Duplicates
Tuples
2D Structures
unique keys
values
add
remove
search
Dict
duplicates
indexes
Two Dimensional Structures
List Operations
Accessing Elements
Lists Length
Looping and Removing
List Reversal
Mutability
List Parameters
List Return
Value/Reference Semantics
Tallying
Data Transformations
